channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
3,2,20,True,1000,0.3079607249988476,0.004177903810874,0.3017678000032902,0.3191207000054419,100
3,3,1,True,1000,0.0182075530046131,0.0004966051354414,0.0174721999792382,0.0201128000044263,100
3,3,5,True,1000,0.1103085010009817,0.0016763741538844,0.1083465000265277,0.1181936999782919,100
3,3,10,True,1000,0.2247536130051594,0.0030337743579336,0.2207951000309549,0.2356372000067494,100
3,3,15,True,1000,0.3406533040007343,0.0068626239697283,0.3304135999642312,0.3739598999964073,100
3,3,20,True,1000,0.4536987179983407,0.0054973536166626,0.4480814999551512,0.471702299953904,100
3,4,1,True,1000,0.024330595000647,0.0003194111844014,0.0237664000014774,0.0257634000154212,100
3,4,5,True,1000,0.1506320730008883,0.0020312095300721,0.1479064000304788,0.1560032999841496,100
3,4,10,True,1000,0.3107434459991054,0.0041942610240991,0.3061556000029668,0.3237075000070035,100
3,4,15,True,1000,0.4733347679983126,0.0073451937338564,0.4653255000011995,0.4924204999697394,100
3,4,20,True,1000,0.6312501409999095,0.0094482091685509,0.6229367999476381,0.6729155000066385,100
3,5,1,True,1000,0.0307533940044231,0.0002553323059291,0.0302650000085122,0.0315308999852277,100
3,5,5,True,1000,0.2055982110003242,0.0033224522857474,0.2016735000070184,0.2189839999773539,100
3,5,10,True,1000,0.4280870080029126,0.0047963781572134,0.4210598000208847,0.4440999999642372,100
3,5,15,True,1000,0.6474538510013371,0.0094360172083164,0.6377706000348553,0.683890699991025,100
3,5,20,True,1000,0.8675882250029826,0.0111271299329803,0.8540011000004597,0.9037556999828666,100
4,2,1,True,1000,0.0159824079991085,0.0002389980559033,0.015679900010582,0.0170762999914586,100
4,2,5,True,1000,0.086800852997112,0.0013061318368853,0.0851409999886527,0.0913171999854967,100
4,2,10,True,1000,0.1753334789932705,0.002099567927342,0.1726528999861329,0.1826590999844484,100
4,2,15,True,1000,0.262794121998013,0.0033557621433084,0.2600214999984018,0.2769810000318102,100
4,2,20,True,1000,0.3517513359972508,0.0047870203971282,0.3475205000140704,0.3661301000392996,100
4,3,1,True,1000,0.0211631390027469,0.0002690767405047,0.0208285999833606,0.0224918999592773,100
4,3,5,True,1000,0.1200118380005005,0.0034939619886797,0.1180184999830089,0.1386768000083975,100
4,3,10,True,1000,0.2458768910041544,0.0041103080560181,0.2400468999985605,0.2602437000023201,100
4,3,15,True,1000,0.3659479959995951,0.005555256632433,0.3617738999892026,0.3847610999946482,100
4,3,20,True,1000,0.4961376450024545,0.0066316014299072,0.4914118000306189,0.5300128000089899,100
4,4,1,True,1000,0.0289229469996644,0.0002800471637041,0.0282743999850936,0.029945200018119,100
4,4,5,True,1000,0.1815054880012758,0.0020165283477689,0.1776584999752231,0.1879793000407517,100
4,4,10,True,1000,0.3721309209999163,0.0059355221630155,0.3670706999837421,0.3947820999892428,100
4,4,15,True,1000,0.5696079480001935,0.0076419844580603,0.5597142000333406,0.5889245999860577,100
4,4,20,True,1000,0.7629655589995673,0.0119866225416217,0.7516811999958009,0.7976973000331782,100
4,5,1,True,1000,0.0364280959992902,0.000269023115814,0.0358414000365883,0.0372422999935224,100
4,5,5,True,1000,0.246536352999974,0.0041104153581226,0.2418618000228889,0.2571828999789431,100
4,5,10,True,1000,0.5140479820012115,0.0074628242793435,0.504605799971614,0.5320864000241272,100
4,5,15,True,1000,0.7778353839978809,0.0099573448410711,0.7657118000206538,0.8070090999826789,100
4,5,20,True,1000,1.0463592510006856,0.0145062650240379,1.0272389999590814,1.0920836000004783,100
5,2,1,True,1000,0.0139838139992207,0.0002538125495992,0.0136883999803103,0.0150791999767534,100
5,2,5,True,1000,0.093087548999465,0.0008837462901479,0.0912051000050269,0.095285799994599,100
5,2,10,True,1000,0.1928249700018204,0.0032030857843611,0.1891295000095851,0.2018030000035651,100
5,2,15,True,1000,0.292433943998767,0.0032125113858969,0.2873995999689214,0.3014440999832004,100
5,2,20,True,1000,0.3898566399974515,0.005615814548448,0.3830792999942787,0.4069668999873101,100
5,3,1,True,1000,0.0223723269975744,0.0003044610922841,0.0218721000128425,0.0234846000093966,100
5,3,5,True,1000,0.1411685420025605,0.0022961977514764,0.1385563000221736,0.1520677999942563,100
5,3,10,True,1000,0.2838082120043691,0.0039287225928957,0.2788728000014089,0.2950866000028327,100
5,3,15,True,1000,0.4252132239949424,0.0057737664527873,0.4200855999952182,0.4432199000148102,100
5,3,20,True,1000,0.5707419340015621,0.007494518824521,0.5621265000081621,0.5920473999576643,100
