channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
1,5,15,True,250,0.23692380008287728,0.0,0.23692380008287728,0.23692380008287728,1
1,5,15,False,250,0.05942199984565377,0.0,0.05942199984565377,0.05942199984565377,1
1,5,20,True,250,0.3018078999593854,0.0,0.3018078999593854,0.3018078999593854,1
1,5,20,False,250,0.0784825999289751,0.0,0.0784825999289751,0.0784825999289751,1
2,2,1,True,250,0.0060894000343978405,0.0,0.0060894000343978405,0.0060894000343978405,1
2,2,1,False,250,0.002561700064688921,0.0,0.002561700064688921,0.002561700064688921,1
2,2,5,True,250,0.030446100048720837,0.0,0.030446100048720837,0.030446100048720837,1
2,2,5,False,250,0.007581299869343638,0.0,0.007581299869343638,0.007581299869343638,1
2,2,10,True,250,0.05936029995791614,0.0,0.05936029995791614,0.05936029995791614,1
2,2,10,False,250,0.014040200039744377,0.0,0.014040200039744377,0.014040200039744377,1
2,2,15,True,250,0.1196314999833703,0.0,0.1196314999833703,0.1196314999833703,1
2,2,15,False,250,0.024033800000324845,0.0,0.024033800000324845,0.024033800000324845,1
2,2,20,True,250,0.13205219991505146,0.0,0.13205219991505146,0.13205219991505146,1
2,2,20,False,250,0.027537299785763025,0.0,0.027537299785763025,0.027537299785763025,1
2,3,1,True,250,0.009319299831986427,0.0,0.009319299831986427,0.009319299831986427,1
2,3,1,False,250,0.0035252999514341354,0.0,0.0035252999514341354,0.0035252999514341354,1
2,3,5,True,250,0.04849989991635084,0.0,0.04849989991635084,0.04849989991635084,1
2,3,5,False,250,0.01319039985537529,0.0,0.01319039985537529,0.01319039985537529,1
2,3,10,True,250,0.1040408001281321,0.0,0.1040408001281321,0.1040408001281321,1
2,3,10,False,250,0.02656250004656613,0.0,0.02656250004656613,0.02656250004656613,1
2,3,15,True,250,0.1588618999812752,0.0,0.1588618999812752,0.1588618999812752,1
2,3,15,False,250,0.03831190010532737,0.0,0.03831190010532737,0.03831190010532737,1
2,3,20,True,250,0.20601610001176596,0.0,0.20601610001176596,0.20601610001176596,1
2,3,20,False,250,0.04944509989582002,0.0,0.04944509989582002,0.04944509989582002,1
2,4,1,True,250,0.012784400023519993,0.0,0.012784400023519993,0.012784400023519993,1
2,4,1,False,250,0.004423299804329872,0.0,0.004423299804329872,0.004423299804329872,1
2,4,5,True,250,0.07157470006495714,0.0,0.07157470006495714,0.07157470006495714,1
2,4,5,False,250,0.019433599896728992,0.0,0.019433599896728992,0.019433599896728992,1
2,4,10,True,250,0.1444734998513013,0.0,0.1444734998513013,0.1444734998513013,1
2,4,10,False,250,0.04103150009177625,0.0,0.04103150009177625,0.04103150009177625,1
2,4,15,True,250,0.2198991000186652,0.0,0.2198991000186652,0.2198991000186652,1
2,4,15,False,250,0.057692900067195296,0.0,0.057692900067195296,0.057692900067195296,1
2,4,20,True,250,0.28784199990332127,0.0,0.28784199990332127,0.28784199990332127,1
2,4,20,False,250,0.07566679990850389,0.0,0.07566679990850389,0.07566679990850389,1
2,5,1,True,250,0.015737799927592278,0.0,0.015737799927592278,0.015737799927592278,1
2,5,1,False,250,0.005535200005397201,0.0,0.005535200005397201,0.005535200005397201,1
2,5,5,True,250,0.09302400005981326,0.0,0.09302400005981326,0.09302400005981326,1
2,5,5,False,250,0.027115399949252605,0.0,0.027115399949252605,0.027115399949252605,1
2,5,10,True,250,0.1871058999095112,0.0,0.1871058999095112,0.1871058999095112,1
2,5,10,False,250,0.05400709994137287,0.0,0.05400709994137287,0.05400709994137287,1
2,5,15,True,250,0.2793145999312401,0.0,0.2793145999312401,0.2793145999312401,1
2,5,15,False,250,0.08447320014238358,0.0,0.08447320014238358,0.08447320014238358,1
2,5,20,True,250,0.359902799827978,0.0,0.359902799827978,0.359902799827978,1
2,5,20,False,250,0.11022479995153844,0.0,0.11022479995153844,0.11022479995153844,1
3,2,1,True,250,0.007946300087496638,0.0,0.007946300087496638,0.007946300087496638,1
3,2,1,False,250,0.0030900000128895044,0.0,0.0030900000128895044,0.0030900000128895044,1
3,2,5,True,250,0.04034000006504357,0.0,0.04034000006504357,0.04034000006504357,1
3,2,5,False,250,0.011062900070101023,0.0,0.011062900070101023,0.011062900070101023,1
3,2,10,True,250,0.0807885997928679,0.0,0.0807885997928679,0.0807885997928679,1
3,2,10,False,250,0.017536900006234646,0.0,0.017536900006234646,0.017536900006234646,1
3,2,15,True,250,0.11623749998398125,0.0,0.11623749998398125,0.11623749998398125,1
3,2,15,False,250,0.024859899887815118,0.0,0.024859899887815118,0.024859899887815118,1
3,2,20,True,250,0.15897729992866516,0.0,0.15897729992866516,0.15897729992866516,1
3,2,20,False,250,0.03406239999458194,0.0,0.03406239999458194,0.03406239999458194,1
3,3,1,True,250,0.011867099907249212,0.0,0.011867099907249212,0.011867099907249212,1
3,3,1,False,250,0.004853899823501706,0.0,0.004853899823501706,0.004853899823501706,1
3,3,5,True,250,0.07529060007072985,0.0,0.07529060007072985,0.07529060007072985,1
3,3,5,False,250,0.01607359992340207,0.0,0.01607359992340207,0.01607359992340207,1
3,3,10,True,250,0.13877000007778406,0.0,0.13877000007778406,0.13877000007778406,1
