"","ch0","ch1","ch2","ch3","ch4","ch5","ch6","ch7","ch8","ch9","ch10","ch11","ch12","ch13","ch14","ch15","ch16","ch17","ch18"
"20522",-0.4541015625,0.216064453125,-0.74462890625,-1.84814453125,0.283203125,-0.006103515625,1.29150390625,0.289306640625,-0.059814453125,-0.772705078125,-0.57373046875,-0.1171875,-0.035400390625,0.289306640625,0.60546875,0.849609375,0.11474609375,0.203857421875,-0.2880859375
"20523",-0.316162109375,-0.057373046875,-0.94970703125,-1.431884765625,-0.0830078125,-0.006103515625,1.845703125,-0.462646484375,-0.003662109375,-0.37109375,-0.426025390625,-0.062255859375,0.048828125,0.2734375,0.55419921875,0.716552734375,0.1123046875,0.203857421875,-0.279541015625
"20524",-0.18798828125,-0.27099609375,-1.015625,-1.220703125,-0.0048828125,0.0048828125,1.646728515625,1.4990234375,0.372314453125,-0.792236328125,-0.30517578125,0.020751953125,0.128173828125,0.478515625,0.699462890625,0.621337890625,0.113525390625,0.2001953125,-0.2685546875
"20525",-0.087890625,-0.52978515625,-1.18896484375,-1.083984375,-0.355224609375,0.00732421875,0.6103515625,0.29296875,0.367431640625,-0.533447265625,-0.020751953125,0.341796875,0.228271484375,0.562744140625,0.693359375,0.68115234375,0.107421875,0.201416015625,-0.257568359375
"20526",0.00244140625,-0.54443359375,-1.104736328125,-0.821533203125,-0.462646484375,0.009765625,1.126708984375,-1.512451171875,0.687255859375,-0.87646484375,0.0048828125,0.235595703125,0.2490234375,0.538330078125,0.57861328125,0.518798828125,0.108642578125,0.201416015625,-0.242919921875
"20527",0.17822265625,-0.740966796875,-1.182861328125,-0.45654296875,-1.21337890625,-0.008544921875,1.163330078125,-0.076904296875,0.458984375,-0.72998046875,0.09033203125,0.345458984375,0.289306640625,0.516357421875,0.496826171875,0.238037109375,0.108642578125,0.203857421875,-0.2197265625
"20528",0.32470703125,-1.0009765625,-1.226806640625,-0.43212890625,-1.107177734375,-0.008544921875,0.55908203125,-0.15869140625,0.472412109375,-0.321044921875,0.31982421875,0.513916015625,0.31494140625,0.428466796875,0.281982421875,0.068359375,0.107421875,0.20263671875,-0.2001953125
"20529",0.3515625,-0.81787109375,-0.771484375,0.126953125,-1.17919921875,-0.0048828125,-1.552734375,-1.634521484375,0.657958984375,-0.537109375,0.34912109375,0.350341796875,0.340576171875,0.380859375,0.157470703125,-0.108642578125,0.107421875,0.205078125,-0.185546875
"20530",0.396728515625,-0.789794921875,-0.701904296875,0.399169921875,-1.06201171875,-0.003662109375,-2.21923828125,-0.70068359375,0.318603515625,-0.40283203125,0.457763671875,0.567626953125,0.301513671875,0.325927734375,0.020751953125,-0.262451171875,0.107421875,0.208740234375,-0.1708984375
"20531",0.439453125,-0.92529296875,-0.726318359375,0.565185546875,-0.9228515625,0.001220703125,-2.265625,0.057373046875,0.5078125,0.45654296875,0.6884765625,0.64697265625,0.291748046875,0.12939453125,-0.185546875,-0.379638671875,0.10986328125,0.2099609375,-0.162353515625
"20532",0.4150390625,-0.53466796875,-0.18798828125,0.80078125,-1.141357421875,0,-4.9365234375,-1.016845703125,0.667724609375,-0.0634765625,1.02783203125,0.5517578125,0.2392578125,0.068359375,-0.27099609375,-0.44677734375,0.1123046875,0.211181640625,-0.157470703125
"20533",0.3515625,-0.426025390625,-0.03173828125,0.94970703125,-1.337890625,-0.02685546875,-2.78564453125,-0.6005859375,0.30517578125,0.252685546875,1.019287109375,0.6591796875,0.142822265625,-0.023193359375,-0.29296875,-0.458984375,0.108642578125,0.21484375,-0.15625
"20534",0.3125,-0.400390625,0.096435546875,1.197509765625,-1.439208984375,-0.023193359375,-2.83447265625,-2.216796875,0.478515625,1.59912109375,0.859375,0.484619140625,0.037841796875,-0.364990234375,-0.552978515625,-0.57861328125,0.108642578125,0.220947265625,-0.15625
"20535",0.3369140625,0.023193359375,0.655517578125,1.241455078125,-2.010498046875,-0.02197265625,-3.677978515625,-3.883056640625,-0.3955078125,0.308837890625,0.914306640625,-0.05859375,-0.191650390625,-0.479736328125,-0.626220703125,-0.65673828125,0.1123046875,0.224609375,-0.15625
"20536",0.296630859375,-0.19775390625,0.48095703125,1.436767578125,-1.978759765625,-0.035400390625,-0.531005859375,2.216796875,-0.714111328125,1.392822265625,0.506591796875,0.047607421875,-0.20263671875,-0.48583984375,-0.460205078125,-0.496826171875,0.111083984375,0.225830078125,-0.15625
"20537",0.245361328125,-0.1708984375,0.2490234375,2.449951171875,-1.351318359375,-0.042724609375,-3.685302734375,2.022705078125,-0.987548828125,2.833251953125,0.421142578125,-0.1220703125,-0.223388671875,-0.3369140625,-0.595703125,-0.506591796875,0.115966796875,0.228271484375,-0.1611328125
"20538",0.159912109375,0.455322265625,1.585693359375,3.83056640625,-0.06591796875,-0.047607421875,-0.535888671875,-0.1416015625,-1.5283203125,0.78125,0.233154296875,-0.421142578125,-0.203857421875,-0.291748046875,-0.44189453125,-0.679931640625,0.11962890625,0.224609375,-0.172119140625
"20539",-0.006103515625,0.8837890625,3.1103515625,4.561767578125,1.839599609375,-0.04638671875,1.365966796875,3.218994140625,-1.083984375,0.816650390625,-0.289306640625,-0.15869140625,-0.2490234375,-0.511474609375,-0.460205078125,-0.626220703125,0.12451171875,0.220947265625,-0.1904296875
"20540",-0.247802734375,1.502685546875,2.98095703125,1.268310546875,2.452392578125,-0.028076171875,1.280517578125,0.791015625,-0.80810546875,1.190185546875,0.328369140625,-0.3515625,-0.32470703125,-0.489501953125,-0.504150390625,-0.284423828125,0.12451171875,0.2197265625,-0.225830078125
"20541",-0.743408203125,1.7333984375,2.462158203125,-1.043701171875,2.66357421875,-0.030517578125,3.33740234375,1.9873046875,-0.57861328125,0.301513671875,-0.33447265625,-0.687255859375,-0.46142578125,-0.50537109375,-0.146484375,0.19775390625,0.12451171875,0.216064453125,-0.2685546875
"20542",-0.84716796875,1.773681640625,0.9326171875,-1.934814453125,1.402587890625,-0.013427734375,3.27880859375,3.994140625,-1.25732421875,0.88134765625,-0.897216796875,-0.732421875,-0.4052734375,-0.418701171875,-0.009765625,0.58349609375,0.128173828125,0.213623046875,-0.30517578125
"20543",-1.083984375,1.123046875,-0.9912109375,-2.947998046875,2.3388671875,-0.015869140625,1.6357421875,3.436279296875,-1.14990234375,0.645751953125,-0.4150390625,-0.419921875,-0.2783203125,0.093994140625,0.517578125,1.021728515625,0.11474609375,0.208740234375,-0.3271484375
"20544",-0.238037109375,0.12451171875,-0.17578125,0.185546875,1.630859375,-0.0146484375,7.340087890625,6.6943359375,-0.421142578125,-1.44775390625,-1.016845703125,0.10498046875,0.479736328125,1.01806640625,1.015625,1.08154296875,0.12451171875,0.194091796875,-0.2978515625
"20545",-0.72509765625,1.353759765625,1.513671875,-1.895751953125,2.30224609375,-0.0048828125,9.998779296875,2.958984375,1.009521484375,-1.756591796875,1.0595703125,1.5869140625,0.552978515625,0.6884765625,0.140380859375,-0.205078125,0.115966796875,0.184326171875,-0.303955078125
"20546",-0.616455078125,1.490478515625,-0.2880859375,-5.177001953125,2.396240234375,-0.003662109375,9.998779296875,-5.982666015625,-1.280517578125,5.26611328125,3.763427734375,1.224365234375,0.60791015625,0.531005859375,0.748291015625,0.79345703125,0.142822265625,0.177001953125,-0.325927734375
"20547",-1.46240234375,0.347900390625,-2.1435546875,-5.635986328125,-1.13525390625,0.02685546875,6.971435546875,5.775146484375,-3.4326171875,5.010986328125,2.259521484375,1.563720703125,0.313720703125,1.77734375,2.33154296875,2.821044921875,0.11962890625,0.1806640625,-0.396728515625
"20548",-1.2353515625,-0.037841796875,-2.159423828125,-4.0966796875,-0.894775390625,0.001220703125,1.25244140625,1.158447265625,-1.32568359375,3.11767578125,3.466796875,1.763916015625,1.728515625,1.614990234375,1.220703125,2.181396484375,0.125732421875,0.18798828125,-0.401611328125
"20549",0.1611328125,-3.90625,-6.600341796875,-2.850341796875,-5.01953125,-0.018310546875,-10,-3.402099609375,-1.214599609375,-0.291748046875,3.51806640625,3.58642578125,0.687255859375,2.135009765625,2.364501953125,1.251220703125,0.098876953125,0.20263671875,-0.28076171875
"20550",1.298828125,-4.63623046875,-6.822509765625,-3.072509765625,-10,0.079345703125,9.998779296875,9.998779296875,-2.40234375,2.867431640625,3.416748046875,3.311767578125,0.518798828125,-0.44677734375,-0.372314453125,0.404052734375,0.196533203125,0.23193359375,-0.1416015625
"20551",-0.189208984375,0.911865234375,1.11328125,9.910888671875,-3.116455078125,-0.020751953125,-9.010009765625,7.801513671875,-1.1865234375,2.7392578125,1.12060546875,-2.09228515625,-0.79833984375,-0.770263671875,-0.048828125,-0.234375,0.10498046875,0.262451171875,-0.179443359375
"20552",1.37939453125,-0.479736328125,-0.5517578125,9.998779296875,-7.18994140625,-0.040283203125,-2.298583984375,9.998779296875,-2.03369140625,9.998779296875,5.775146484375,2.725830078125,0.970458984375,-0.294189453125,-1.2890625,-1.678466796875,0.1171875,0.286865234375,-0.16357421875
"20553",-1.026611328125,-3.0224609375,-3.082275390625,4.124755859375,9.998779296875,-0.0732421875,9.853515625,9.998779296875,-2.5537109375,6.251220703125,1.217041015625,-0.625,-0.51025390625,0.091552734375,-1.395263671875,-1.763916015625,0.045166015625,0.2783203125,-0.146484375
"20554",1.162109375,0.418701171875,-3.419189453125,9.998779296875,-10,-0.04150390625,0.263671875,3.1640625,-7.1240234375,-6.1669921875,-2.900390625,-0.020751953125,0.577392578125,3.61572265625,2.78076171875,-0.5224609375,0.086669921875,0.208740234375,-0.166015625
"20555",-2.294921875,-0.413818359375,-4.317626953125,6.240234375,9.998779296875,-0.0732421875,0.01708984375,-0.032958984375,-1.86279296875,9.998779296875,9.998779296875,6.434326171875,1.373291015625,1.741943359375,5.15869140625,5.6396484375,0.299072265625,0.283203125,-0.479736328125
"20556",4.39208984375,1.707763671875,9.998779296875,-9.429931640625,-10,1.1865234375,-10,2.80029296875,-5.386962890625,9.998779296875,9.998779296875,-0.42724609375,1.58935546875,1.6845703125,2.20458984375,3.83056640625,0.28076171875,0.379638671875,0.02197265625
"20557",-0.111083984375,-6.73583984375,3.714599609375,-10,9.998779296875,0.272216796875,-10,-10,2.13134765625,-10,-7.332763671875,6.365966796875,0.7421875,3.310546875,-0.975341796875,-3.565673828125,0.418701171875,0.48095703125,-0.091552734375
"20558",6.34033203125,-9.70458984375,-10,-9.4775390625,6.141357421875,-0.10986328125,9.998779296875,9.998779296875,-10,9.998779296875,6.41357421875,0.56640625,3.6328125,-2.109375,-0.145263671875,0.48583984375,0.245361328125,0.513916015625,0.40283203125
"20559",2.864990234375,0.5419921875,6.76513671875,-6.31591796875,7.5439453125,-0.025634765625,9.998779296875,6.62109375,-10,9.998779296875,9.998779296875,-0.003662109375,-9.26025390625,-4.232177734375,-10,-10,0.067138671875,0.347900390625,0.010986328125
"20560",-6.693115234375,-0.316162109375,9.998779296875,0.474853515625,9.998779296875,0.052490234375,-10,-10,9.998779296875,-10,-10,-10,4.73388671875,-2.025146484375,4.84130859375,-10,0.157470703125,0.19775390625,-0.04150390625
"20561",9.998779296875,9.998779296875,-10,-5.224609375,-10,3.453369140625,9.998779296875,9.998779296875,-10,3.37890625,-3.623046875,-2.71728515625,-7.7587890625,-2.388916015625,-2.236328125,9.998779296875,0.147705078125,0.16357421875,0.1318359375
"20562",-10,-10,-0.255126953125,-10,9.998779296875,0.03662109375,-10,9.998779296875,2.926025390625,9.998779296875,9.998779296875,9.23828125,3.642578125,-5.6640625,-10,-1.932373046875,0.12451171875,0.1953125,0.048828125
"20563",9.50927734375,-0.548095703125,-0.04638671875,-0.286865234375,-10,0.125732421875,-10,-10,-4.114990234375,-10,-10,-10,0.218505859375,0.762939453125,5.208740234375,-10,0.13671875,0.164794921875,0.042724609375
"20564",-8.807373046875,1.09130859375,-0.10498046875,-5.150146484375,9.998779296875,0.1220703125,9.998779296875,9.998779296875,-4.00390625,0.55419921875,-8.30322265625,-0.52490234375,-4.04052734375,-2.486572265625,-6.31103515625,-1.28662109375,0.108642578125,0.146484375,-0.086669921875
"20565",3.12744140625,-6.617431640625,-0.008544921875,4.33349609375,-10,0.08056640625,-10,9.998779296875,-1.5771484375,-4.940185546875,0.726318359375,-1.1767578125,1.739501953125,-5.9619140625,-5.345458984375,9.959716796875,0.15869140625,0.142822265625,-0.0146484375
"20566",-1.32080078125,-4.283447265625,-0.01953125,-6.949462890625,9.998779296875,0.111083984375,9.998779296875,-10,-3.363037109375,-10,-8.770751953125,-5.5859375,-2.9736328125,2.899169921875,3.804931640625,-5.550537109375,0.106201171875,0.191650390625,-0.04150390625
"20567",0.853271484375,-5.220947265625,-0.130615234375,-8.016357421875,-10,0.12451171875,-7.13134765625,9.998779296875,0.0341796875,7.005615234375,7.403564453125,4.345703125,1.387939453125,-5.855712890625,-5.931396484375,-7.081298828125,0.181884765625,0.198974609375,0.05615234375
"20568",1.785888671875,1.954345703125,-0.023193359375,3.271484375,-5.615234375,0.11474609375,-10,9.873046875,4.364013671875,-8.358154296875,-5.60302734375,-2.740478515625,-2.61474609375,-3.095703125,-2.31201171875,8.0712890625,0.198974609375,0.218505859375,0.0537109375
"20569",1.7236328125,-1.474609375,-0.04638671875,-9.625244140625,-6.265869140625,0.0830078125,9.998779296875,-10,4.79248046875,-4.334716796875,-3.055419921875,-3.3740234375,0.013427734375,3.4765625,4.744873046875,3.9404296875,0.1806640625,0.242919921875,0.096435546875
"20570",1.9091796875,-1.98486328125,-0.391845703125,0.3173828125,-4.581298828125,0.04150390625,-10,9.998779296875,-2.76123046875,8.2080078125,1.98486328125,-0.845947265625,-1.678466796875,-3.707275390625,-2.54150390625,-6.036376953125,0.152587890625,0.279541015625,0.12451171875
"20571",0.301513671875,-1.475830078125,-0.25146484375,9.998779296875,4.464111328125,0.0927734375,-10,-10,5.029296875,-8.7060546875,-6.2158203125,-3.094482421875,-0.44921875,-0.911865234375,-0.56884765625,-0.103759765625,0.15380859375,0.281982421875,0.111083984375
"20572",1.524658203125,-1.004638671875,-1.279296875,-7.080078125,-0.579833984375,0.079345703125,2.100830078125,-10,-1.617431640625,-3.47412109375,-2.75634765625,-0.211181640625,-0.8056640625,1.37939453125,1.715087890625,3.43994140625,0.130615234375,0.286865234375,0.045166015625
"20573",-0.147705078125,-2.3876953125,-1.93603515625,4.19921875,2.9541015625,0.0830078125,-10,9.998779296875,-0.15869140625,3.389892578125,-1.590576171875,-0.76171875,-0.819091796875,-2.71240234375,-3.21533203125,-4.000244140625,0.145263671875,0.264892578125,0.05126953125
"20574",0.77880859375,-1.522216796875,1.689453125,1.536865234375,0.914306640625,0.0634765625,3.045654296875,-10,0.9375,-10,-1.16943359375,-1.79443359375,-0.1416015625,0.028076171875,-0.833740234375,-3.662109375,0.152587890625,0.240478515625,0.008544921875
"20575",-0.284423828125,-2.62451171875,-2.841796875,-9.6435546875,2.281494140625,0.0732421875,-4.81689453125,8.216552734375,1.3232421875,1.77978515625,1.298828125,0.50048828125,-0.673828125,-0.880126953125,-0.343017578125,1.6015625,0.11962890625,0.2197265625,0.02197265625
"20576",0.462646484375,-1.571044921875,-1.54296875,4.012451171875,1.71875,0.123291015625,9.998779296875,9.998779296875,2.7978515625,2.2607421875,-4.3115234375,-2.8564453125,-0.535888671875,-2.635498046875,-3.49365234375,-1.28662109375,0.13671875,0.191650390625,0.037841796875
"20577",0.18798828125,1.11572265625,2.659912109375,-0.396728515625,1.619873046875,0.11474609375,4.246826171875,-10,1.048583984375,-7.26318359375,-3.516845703125,-2.890625,-1.3671875,-0.8642578125,-1.03515625,-4.15283203125,0.1220703125,0.1953125,0.047607421875
"20578",0.562744140625,-1.434326171875,-2.664794921875,-6.956787109375,2.510986328125,0.118408203125,1.123046875,-10,0.655517578125,-0.875244140625,-3.255615234375,-1.84326171875,-0.623779296875,-1.66748046875,-1.177978515625,-0.980224609375,0.111083984375,0.20263671875,0.04638671875
"20579",0.49560546875,-2.2216796875,-0.872802734375,1.7919921875,2.00439453125,0.177001953125,9.998779296875,9.998779296875,-1.944580078125,1.29150390625,-2.5927734375,-2.42919921875,-0.723876953125,-2.41455078125,-2.818603515625,-1.004638671875,0.13916015625,0.20263671875,0.067138671875
"20580",1.005859375,-1.302490234375,-0.34912109375,-3.67919921875,2.6318359375,0.16357421875,-10,-6.08154296875,-0.3955078125,-0.609130859375,0.355224609375,-0.3271484375,-0.8740234375,-0.66162109375,-0.7470703125,-2.957763671875,0.140380859375,0.21240234375,0.087890625
"20581",1.33544921875,-1.397705078125,-2.291259765625,-3.507080078125,-1.25244140625,0.145263671875,7.899169921875,2.53173828125,-0.75439453125,0.186767578125,-2.91015625,-1.943359375,-0.604248046875,-1.41845703125,-0.71044921875,-0.853271484375,0.135498046875,0.216064453125,0.076904296875
"20582",0.557861328125,0.596923828125,0.169677734375,2.672119140625,0.08056640625,0.14404296875,6.492919921875,1.67236328125,1.02294921875,-5.887451171875,-5.25146484375,-1.9970703125,-0.5078125,-1.307373046875,-0.947265625,0.3759765625,0.15869140625,0.2099609375,0.059814453125
"20583",0.643310546875,0.379638671875,2.012939453125,-3.232421875,-0.267333984375,0.142822265625,-10,-7.8955078125,0.020751953125,-5.133056640625,-1.876220703125,-0.904541015625,-0.31982421875,-0.1806640625,0.257568359375,-0.87158203125,0.150146484375,0.216064453125,0.030517578125
"20584",0.062255859375,-0.545654296875,-1.578369140625,-2.1240234375,0.474853515625,0.152587890625,9.998779296875,8.0029296875,-1.1376953125,1.488037109375,-0.2685546875,-0.694580078125,-0.137939453125,-0.50537109375,0.01708984375,-0.513916015625,0.137939453125,0.218505859375,0
